geo_level,geo_name,year,state_name,pct_black_alone,debt_to_income_ratio_high
county,"Northumberland County, Virginia",2008,Virginia,21.7,
county,"Richmond County, Virginia",2008,Virginia,27.1,1.82
county,"Russell County, Virginia",2008,Virginia,1.6,2.15
county,"Smyth County, Virginia",2008,Virginia,2.1,1.37
county,"Buena Vista city, Virginia",2008,Virginia,7.5,1.82
county,"Emporia city, Virginia",2008,Virginia,63.5,0.78
county,"Galax city, Virginia",2008,Virginia,7.2,1.01
county,"Lexington city, Virginia",2008,Virginia,5.5,1.58
county,"Norton city, Virginia",2008,Virginia,2.4,1.01
county,"Garfield County, Washington",2008,Washington,0,1.37
county,"Barbour County, West Virginia",2008,West Virginia,1.1,1.82
county,"Braxton County, West Virginia",2008,West Virginia,0.9,1.01
county,"Calhoun County, West Virginia",2008,West Virginia,0,1.58
county,"Clay County, West Virginia",2008,West Virginia,0,1.19
county,"Doddridge County, West Virginia",2008,West Virginia,1.6,1.82
county,"Fayette County, West Virginia",2008,West Virginia,5,1.58
county,"Grant County, West Virginia",2008,West Virginia,1.7,1.01
county,"Hampshire County, West Virginia",2008,West Virginia,0.7,
county,"Lincoln County, West Virginia",2008,West Virginia,0.6,2.15
county,"McDowell County, West Virginia",2008,West Virginia,8.2,1.01
county,"Monroe County, West Virginia",2008,West Virginia,0.6,
county,"Pendleton County, West Virginia",2008,West Virginia,3.8,2.15
county,"Pleasants County, West Virginia",2008,West Virginia,0.8,0.78
county,"Ritchie County, West Virginia",2008,West Virginia,0.3,1.58
county,"Summers County, West Virginia",2008,West Virginia,3.8,3.43
county,"Taylor County, West Virginia",2008,West Virginia,1.3,3.43
county,"Tucker County, West Virginia",2008,West Virginia,0.2,2.15
county,"Upshur County, West Virginia",2008,West Virginia,1.7,1.37
county,"Webster County, West Virginia",2008,West Virginia,0,1.37
county,"Wetzel County, West Virginia",2008,West Virginia,0.1,1.58
county,"Wirt County, West Virginia",2008,West Virginia,1.1,2.61
county,"Buffalo County, Wisconsin",2008,Wisconsin,0.7,1.19
county,"Florence County, Wisconsin",2008,Wisconsin,0.5,3.43
county,"Kewaunee County, Wisconsin",2008,Wisconsin,0.7,1.37
county,"Menominee County, Wisconsin",2008,Wisconsin,0.4,0.78
county,"Campbell County, Wyoming",2008,Wyoming,0.3,1.01
county,"Converse County, Wyoming",2008,Wyoming,0.2,1.82
county,"Crook County, Wyoming",2008,Wyoming,0,2.15
county,"Hot Springs County, Wyoming",2008,Wyoming,0,1.01
county,"Niobrara County, Wyoming",2008,Wyoming,0.5,1.82
county,"Sublette County, Wyoming",2008,Wyoming,0,1.19
county,"Washakie County, Wyoming",2008,Wyoming,0,1.01
county,"Cherokee County, Alabama",2008,Alabama,4.7,2.61
county,"Chilton County, Alabama",2008,Alabama,8.8,3.43
county,"Choctaw County, Alabama",2008,Alabama,41.3,2.61
county,"Covington County, Alabama",2008,Alabama,12.3,1.82
county,"Escambia County, Alabama",2008,Alabama,31.2,1.58
county,"Fayette County, Alabama",2008,Alabama,12.7,2.61
county,"Macon County, Alabama",2008,Alabama,81,1.82
county,"Randolph County, Alabama",2008,Alabama,18.6,3.43
county,"St. Clair County, Alabama",2008,Alabama,9.5,
county,"Bristol Bay Borough, Alaska",2008,Alaska,0.6,0.78
county,"Denali Borough, Alaska",2008,Alaska,1.2,1.01
county,"Dillingham Census Area, Alaska",2008,Alaska,1.3,0.78
county,"Haines Borough, Alaska",2008,Alaska,0,2.61
county,"Lake and Peninsula Borough, Alaska",2008,Alaska,2.2,0.78
county,"Southeast Fairbanks Census Area, Alaska",2008,Alaska,1.1,1.19
county,"Yakutat City and Borough, Alaska",2008,Alaska,3.2,
county,"Yukon-Koyukuk Census Area, Alaska",2008,Alaska,0.1,1.01
county,"Cleburne County, Arkansas",2008,Arkansas,0.3,3.43
county,"Columbia County, Arkansas",2008,Arkansas,35.8,1.19
county,"Drew County, Arkansas",2008,Arkansas,28.9,1.82
county,"Fulton County, Arkansas",2008,Arkansas,0.3,
county,"Greene County, Arkansas",2008,Arkansas,2.4,2.15
county,"Hempstead County, Arkansas",2008,Arkansas,30.3,1.01
county,"Johnson County, Arkansas",2008,Arkansas,1.6,1.37
county,"Lafayette County, Arkansas",2008,Arkansas,35.6,1.01
county,"Lawrence County, Arkansas",2008,Arkansas,1.3,1.82
county,"Madison County, Arkansas",2008,Arkansas,0.1,3.43
county,"Marion County, Arkansas",2008,Arkansas,0.8,2.15
county,"Montgomery County, Arkansas",2008,Arkansas,0.5,3.43
county,"Nevada County, Arkansas",2008,Arkansas,35.3,1.82
county,"Polk County, Arkansas",2008,Arkansas,0.4,1.01
county,"Prairie County, Arkansas",2008,Arkansas,11,1.37
county,"Randolph County, Arkansas",2008,Arkansas,1,1.58
county,"Scott County, Arkansas",2008,Arkansas,2.9,1.37
county,"Colusa County, California",2008,California,1.7,3.43
county,"Modoc County, California",2008,California,2,2.61
county,"Archuleta County, Colorado",2008,Colorado,0.3,
county,"Bent County, Colorado",2008,Colorado,5.1,2.61
county,"Clear Creek County, Colorado",2008,Colorado,1.4,
county,"Montezuma County, Colorado",2008,Colorado,1,2.15
county,"Otero County, Colorado",2008,Colorado,1.3,1.82
county,"Park County, Colorado",2008,Colorado,0.3,
county,"Rio Blanco County, Colorado",2008,Colorado,0.3,1.01
county,"San Miguel County, Colorado",2008,Colorado,0.2,1.58
county,"Baker County, Florida",2008,Florida,12.6,3.43
county,"Calhoun County, Florida",2008,Florida,12.1,1.01
county,"Hamilton County, Florida",2008,Florida,34.3,1.19
county,"Jackson County, Florida",2008,Florida,26.9,1.82
county,"Jefferson County, Florida",2008,Florida,33,
county,"Madison County, Florida",2008,Florida,36.8,3.43
county,"Union County, Florida",2008,Florida,18.3,2.15
county,"Bacon County, Georgia",2008,Georgia,15.8,2.61
county,"Banks County, Georgia",2008,Georgia,2.6,
county,"Ben Hill County, Georgia",2008,Georgia,37.2,1.01
county,"Brantley County, Georgia",2008,Georgia,2.3,
county,"Candler County, Georgia",2008,Georgia,22.5,2.15
county,"Chattooga County, Georgia",2008,Georgia,9.8,1.82
county,"Clay County, Georgia",2008,Georgia,56.3,0.78
county,"Clinch County, Georgia",2008,Georgia,25.5,1.37
county,"Coffee County, Georgia",2008,Georgia,28.6,1.19
county,"Colquitt County, Georgia",2008,Georgia,23.4,1.58
county,"Crisp County, Georgia",2008,Georgia,45.7,1.82
county,"Dodge County, Georgia",2008,Georgia,30,1.19
county,"Fannin County, Georgia",2008,Georgia,0.3,
county,"Franklin County, Georgia",2008,Georgia,8.8,2.61
county,"Gilmer County, Georgia",2008,Georgia,0.6,
county,"Grady County, Georgia",2008,Georgia,28.4,3.43
county,"Hancock County, Georgia",2008,Georgia,73.6,1.82
county,"Irwin County, Georgia",2008,Georgia,27.8,2.61
county,"Jefferson County, Georgia",2008,Georgia,52.4,1.37
county,"Lincoln County, Georgia",2008,Georgia,29,
county,"Long County, Georgia",2008,Georgia,23.2,
county,"McDuffie County, Georgia",2008,Georgia,40.9,1.58
county,"McIntosh County, Georgia",2008,Georgia,32.2,
county,"Madison County, Georgia",2008,Georgia,8.7,
county,"Marion County, Georgia",2008,Georgia,30.4,2.61
county,"Meriwether County, Georgia",2008,Georgia,39.3,3.43
county,"Mitchell County, Georgia",2008,Georgia,46.5,2.15
county,"Montgomery County, Georgia",2008,Georgia,25.8,3.43
county,"Oglethorpe County, Georgia",2008,Georgia,17.3,
county,"Pickens County, Georgia",2008,Georgia,1.3,
county,"Quitman County, Georgia",2008,Georgia,52.3,1.82
county,"Screven County, Georgia",2008,Georgia,41.3,2.15
county,"Talbot County, Georgia",2008,Georgia,56.5,
county,"Tattnall County, Georgia",2008,Georgia,28.2,2.15
county,"Terrell County, Georgia",2008,Georgia,57,2.15
county,"Thomas County, Georgia",2008,Georgia,36.2,1.58
county,"Treutlen County, Georgia",2008,Georgia,27.8,3.43
county,"Turner County, Georgia",2008,Georgia,37.8,1.82
county,"Twiggs County, Georgia",2008,Georgia,41.4,3.43
county,"Boise County, Idaho",2008,Idaho,0.2,
county,"Gem County, Idaho",2008,Idaho,0.1,
county,"Idaho County, Idaho",2008,Idaho,0.1,1.82
county,"Jefferson County, Idaho",2008,Idaho,0.1,
county,"Jerome County, Idaho",2008,Idaho,0.1,1.37
county,"Minidoka County, Idaho",2008,Idaho,0.1,1.82
county,"Owyhee County, Idaho",2008,Idaho,0.4,2.15
county,"Shoshone County, Idaho",2008,Idaho,0.8,1.82
county,"Christian County, Illinois",2008,Illinois,1.6,1.58
county,"Douglas County, Illinois",2008,Illinois,0.9,1.37
county,"Edwards County, Illinois",2008,Illinois,0.2,1.19
county,"Greene County, Illinois",2008,Illinois,1.2,3.43
county,"Lawrence County, Illinois",2008,Illinois,9.7,1.19
county,"Montgomery County, Illinois",2008,Illinois,3.9,1.82
county,"Saline County, Illinois",2008,Illinois,2.7,1.01
county,"Washington County, Illinois",2008,Illinois,0.9,1.37
county,"Wayne County, Illinois",2008,Illinois,1.1,1.19
county,"Woodford County, Illinois",2008,Illinois,0.7,2.61
county,"Adams County, Indiana",2008,Indiana,0.9,1.82
county,"Clay County, Indiana",2008,Indiana,0.6,3.43
county,"Decatur County, Indiana",2008,Indiana,0.2,1.82
county,"Fountain County, Indiana",2008,Indiana,0.5,1.82
county,"Franklin County, Indiana",2008,Indiana,0,
county,"Fulton County, Indiana",2008,Indiana,0.5,3.43
county,"Jennings County, Indiana",2008,Indiana,0.8,2.15
county,"LaGrange County, Indiana",2008,Indiana,0.2,2.15
county,"Martin County, Indiana",2008,Indiana,0.4,0.78
county,"Montgomery County, Indiana",2008,Indiana,1,1.82
county,"Ohio County, Indiana",2008,Indiana,0.2,3.43
county,"Pike County, Indiana",2008,Indiana,0.7,2.61
county,"Posey County, Indiana",2008,Indiana,1.5,1.82
county,"Randolph County, Indiana",2008,Indiana,0.3,2.61
county,"Rush County, Indiana",2008,Indiana,0.6,3.43
county,"Switzerland County, Indiana",2008,Indiana,0.3,1.82
county,"Vermillion County, Indiana",2008,Indiana,0.4,1.37
county,"Boone County, Iowa",2008,Iowa,1.2,2.15
county,"Buena Vista County, Iowa",2008,Iowa,2.6,1.19
county,"Cedar County, Iowa",2008,Iowa,0.6,
county,"Chickasaw County, Iowa",2008,Iowa,0.6,1.58
county,"Clayton County, Iowa",2008,Iowa,0.3,1.82
county,"Crawford County, Iowa",2008,Iowa,3.6,1.19
county,"Fayette County, Iowa",2008,Iowa,1.5,1.82
county,"Hamilton County, Iowa",2008,Iowa,1.5,1.19
county,"Hancock County, Iowa",2008,Iowa,1.2,1.82
county,"Lee County, Iowa",2008,Iowa,3,1.01
county,"Lyon County, Iowa",2008,Iowa,0.1,2.15
county,"Mills County, Iowa",2008,Iowa,0.3,
county,"Osceola County, Iowa",2008,Iowa,0.6,1.82
county,"Palo Alto County, Iowa",2008,Iowa,1.5,1.58
county,"Plymouth County, Iowa",2008,Iowa,1.7,1.37
county,"Wayne County, Iowa",2008,Iowa,0.3,0.78
county,"Wright County, Iowa",2008,Iowa,0.2,1.19
county,"Atchison County, Kansas",2008,Kansas,2.6,1.01
county,"Barber County, Kansas",2008,Kansas,0.4,1.01
county,"Bourbon County, Kansas",2008,Kansas,2.5,2.15
county,"Brown County, Kansas",2008,Kansas,0.9,1.19
county,"Chautauqua County, Kansas",2008,Kansas,1.2,0.78
county,"Dickinson County, Kansas",2008,Kansas,1,1.82
county,"Edwards County, Kansas",2008,Kansas,0.2,2.61
county,"Ellsworth County, Kansas",2008,Kansas,3.4,1.01
county,"Greenwood County, Kansas",2008,Kansas,0.4,1.82
county,"Harper County, Kansas",2008,Kansas,0.1,1.01
county,"Harvey County, Kansas",2008,Kansas,2,2.15
county,"Haskell County, Kansas",2008,Kansas,0.3,0.78
county,"Labette County, Kansas",2008,Kansas,4.2,1.01
county,"Lane County, Kansas",2008,Kansas,0,1.19
county,"Linn County, Kansas",2008,Kansas,0.9,2.61
county,"Mitchell County, Kansas",2008,Kansas,0.4,0.78
county,"Nemaha County, Kansas",2008,Kansas,0.5,0.78
county,"Rice County, Kansas",2008,Kansas,1.8,1.01
county,"Smith County, Kansas",2008,Kansas,0.4,0.78
county,"Stafford County, Kansas",2008,Kansas,0.3,1.58
county,"Wilson County, Kansas",2008,Kansas,0.3,1.01
county,"Bath County, Kentucky",2008,Kentucky,1.5,3.43
county,"Boyle County, Kentucky",2008,Kentucky,7.8,1.82
county,"Bracken County, Kentucky",2008,Kentucky,2.1,3.43
county,"Clinton County, Kentucky",2008,Kentucky,0.4,3.43
county,"Cumberland County, Kentucky",2008,Kentucky,2.6,1.01
county,"Estill County, Kentucky",2008,Kentucky,0.1,3.43
county,"Grayson County, Kentucky",2008,Kentucky,0.3,2.15
county,"Henderson County, Kentucky",2008,Kentucky,7,1.37
county,"Henry County, Kentucky",2008,Kentucky,2.7,
county,"Hickman County, Kentucky",2008,Kentucky,8.8,1.58
county,"Lincoln County, Kentucky",2008,Kentucky,2,2.61
county,"Martin County, Kentucky",2008,Kentucky,5.3,1.01
county,"Metcalfe County, Kentucky",2008,Kentucky,2.1,3.43
county,"Montgomery County, Kentucky",2008,Kentucky,2.7,2.61
county,"Owsley County, Kentucky",2008,Kentucky,2,1.58
county,"Perry County, Kentucky",2008,Kentucky,1.1,1.01
county,"Spencer County, Kentucky",2008,Kentucky,1.7,
county,"Trigg County, Kentucky",2008,Kentucky,7.2,2.15
county,"Union County, Kentucky",2008,Kentucky,14.6,1.01
county,"Webster County, Kentucky",2008,Kentucky,3.7,1.37
county,"Allen Parish, Louisiana",2008,Louisiana,18.1,1.19
county,"Assumption Parish, Louisiana",2008,Louisiana,29.7,2.15
county,"Cameron Parish, Louisiana",2008,Louisiana,1.2,0.78
county,"Claiborne Parish, Louisiana",2008,Louisiana,52,1.37
county,"Concordia Parish, Louisiana",2008,Louisiana,40.1,1.37
county,"De Soto Parish, Louisiana",2008,Louisiana,34.9,2.15
county,"Franklin Parish, Louisiana",2008,Louisiana,33.1,2.61
county,"Jackson Parish, Louisiana",2008,Louisiana,26.7,2.61
county,"Pointe Coupee Parish, Louisiana",2008,Louisiana,34.2,2.61
county,"Richland Parish, Louisiana",2008,Louisiana,35.8,2.15
county,"Union Parish, Louisiana",2008,Louisiana,24.3,3.43
county,"Webster Parish, Louisiana",2008,Louisiana,34.2,1.82
county,"West Feliciana Parish, Louisiana",2008,Louisiana,44.4,1.01
county,"Franklin County, Maine",2008,Maine,0.3,2.61
county,"Dukes County, Massachusetts",2008,Massachusetts,4.6,
county,"Alger County, Michigan",2008,Michigan,7.1,1.58
county,"Baraga County, Michigan",2008,Michigan,7.6,0.78
county,"Clare County, Michigan",2008,Michigan,1,2.61
county,"Kalkaska County, Michigan",2008,Michigan,1.3,3.43
county,"Montcalm County, Michigan",2008,Michigan,2.2,2.61
county,"Newaygo County, Michigan",2008,Michigan,0.9,3.43
county,"Chippewa County, Minnesota",2008,Minnesota,1.2,1.82
county,"Cottonwood County, Minnesota",2008,Minnesota,1.5,1.19
county,"Faribault County, Minnesota",2008,Minnesota,0.6,1.01
county,"Koochiching County, Minnesota",2008,Minnesota,0.6,1.58
county,"Lac qui Parle County, Minnesota",2008,Minnesota,0.5,1.19
county,"Lake County, Minnesota",2008,Minnesota,0.3,2.61
county,"Lincoln County, Minnesota",2008,Minnesota,0.7,1.37
county,"Meeker County, Minnesota",2008,Minnesota,0.4,3.43
county,"Mille Lacs County, Minnesota",2008,Minnesota,0.4,2.61
county,"Murray County, Minnesota",2008,Minnesota,0.5,1.58
county,"Pennington County, Minnesota",2008,Minnesota,1.3,0.78
county,"Pipestone County, Minnesota",2008,Minnesota,1.1,1.37
county,"Sibley County, Minnesota",2008,Minnesota,1,
county,"Benton County, Mississippi",2008,Mississippi,32.1,
county,"Calhoun County, Mississippi",2008,Mississippi,28.4,2.15
county,"Chickasaw County, Mississippi",2008,Mississippi,44.7,1.01
county,"Claiborne County, Mississippi",2008,Mississippi,87.1,0.78
county,"Clarke County, Mississippi",2008,Mississippi,34.7,3.43
county,"George County, Mississippi",2008,Mississippi,8,2.61
county,"Jefferson County, Mississippi",2008,Mississippi,83.3,2.15
county,"Marion County, Mississippi",2008,Mississippi,32.8,2.15
county,"Monroe County, Mississippi",2008,Mississippi,30.4,1.82
county,"Perry County, Mississippi",2008,Mississippi,13.8,1.58
county,"Stone County, Mississippi",2008,Mississippi,16,1.82
county,"Sunflower County, Mississippi",2008,Mississippi,75.6,1.19
county,"Tishomingo County, Mississippi",2008,Mississippi,2,1.82
county,"Webster County, Mississippi",2008,Mississippi,19.2,
county,"Wilkinson County, Mississippi",2008,Mississippi,69.1,1.58
county,"Winston County, Mississippi",2008,Mississippi,47.6,1.58
county,"Yalobusha County, Mississippi",2008,Mississippi,37.6,1.58
county,"Yazoo County, Mississippi",2008,Mississippi,59.3,1.58
county,"Butler County, Missouri",2008,Missouri,5.8,1.37
county,"Caldwell County, Missouri",2008,Missouri,0.5,
county,"Carroll County, Missouri",2008,Missouri,1.7,3.43
county,"Cedar County, Missouri",2008,Missouri,0.2,2.61
county,"Cooper County, Missouri",2008,Missouri,5.9,1.19
county,"DeKalb County, Missouri",2008,Missouri,8.4,2.15
county,"Gentry County, Missouri",2008,Missouri,0.3,1.82
county,"Holt County, Missouri",2008,Missouri,1.4,2.61
county,"Iron County, Missouri",2008,Missouri,0.5,1.01
county,"Lincoln County, Missouri",2008,Missouri,2.3,
county,"Linn County, Missouri",2008,Missouri,0.7,1.58
county,"McDonald County, Missouri",2008,Missouri,1.9,1.82
county,"Miller County, Missouri",2008,Missouri,0.8,3.43
county,"Mississippi County, Missouri",2008,Missouri,24.1,2.15
county,"Moniteau County, Missouri",2008,Missouri,3.5,
county,"Monroe County, Missouri",2008,Missouri,3.1,3.43
county,"Morgan County, Missouri",2008,Missouri,1,
county,"Oregon County, Missouri",2008,Missouri,0.1,3.43
county,"Polk County, Missouri",2008,Missouri,1.3,3.43
county,"Randolph County, Missouri",2008,Missouri,6.1,1.37
county,"Schuyler County, Missouri",2008,Missouri,0.3,1.58
county,"Scotland County, Missouri",2008,Missouri,0,3.43
county,"Stoddard County, Missouri",2008,Missouri,1.4,1.82
county,"Sullivan County, Missouri",2008,Missouri,2.3,0.78
county,"Texas County, Missouri",2008,Missouri,2,2.15
county,"Warren County, Missouri",2008,Missouri,1.8,
county,"Washington County, Missouri",2008,Missouri,2,3.43
county,"Wayne County, Missouri",2008,Missouri,0.5,1.58
county,"Webster County, Missouri",2008,Missouri,0.5,
county,"Wright County, Missouri",2008,Missouri,0.2,3.43
county,"Beaverhead County, Montana",2008,Montana,0.9,2.61
county,"Big Horn County, Montana",2008,Montana,0,1.37
county,"Blaine County, Montana",2008,Montana,0.8,2.15
county,"Carbon County, Montana",2008,Montana,0.7,
county,"Custer County, Montana",2008,Montana,0.8,1.37
county,"Deer Lodge County, Montana",2008,Montana,0.9,1.82
county,"Hill County, Montana",2008,Montana,0.6,1.37
county,"Meagher County, Montana",2008,Montana,0.1,2.15
county,"Park County, Montana",2008,Montana,0.4,3.43
county,"Petroleum County, Montana",2008,Montana,0,0.78
county,"Pondera County, Montana",2008,Montana,0.3,1.19
county,"Prairie County, Montana",2008,Montana,0,
county,"Rosebud County, Montana",2008,Montana,0.3,0.78
county,"Sanders County, Montana",2008,Montana,0.3,
county,"Sheridan County, Montana",2008,Montana,0,1.01
county,"Stillwater County, Montana",2008,Montana,0.1,1.82
county,"Valley County, Montana",2008,Montana,0.3,1.82
county,"Adams County, Nebraska",2008,Nebraska,0.7,1.01
county,"Antelope County, Nebraska",2008,Nebraska,1.2,1.19
county,"Box Butte County, Nebraska",2008,Nebraska,3.2,2.15
county,"Cass County, Nebraska",2008,Nebraska,0.2,
county,"Cherry County, Nebraska",2008,Nebraska,0.2,
county,"Dakota County, Nebraska",2008,Nebraska,7.6,1.19
county,"Deuel County, Nebraska",2008,Nebraska,0.1,1.58
county,"Johnson County, Nebraska",2008,Nebraska,5.8,1.19
county,"Phelps County, Nebraska",2008,Nebraska,0.2,1.37
county,"Pierce County, Nebraska",2008,Nebraska,0.4,1.58
county,"Saline County, Nebraska",2008,Nebraska,1,0.78
county,"Saunders County, Nebraska",2008,Nebraska,0.9,3.43
county,"Guadalupe County, New Mexico",2008,New Mexico,1.9,
county,"Quay County, New Mexico",2008,New Mexico,2.5,2.15
county,"Hamilton County, New York",2008,New York,1,2.15
county,"Schuyler County, New York",2008,New York,0.9,2.61
county,"Alleghany County, North Carolina",2008,North Carolina,1.7,2.61
county,"Ashe County, North Carolina",2008,North Carolina,0.9,3.43
county,"Beaufort County, North Carolina",2008,North Carolina,24.3,2.15
county,"Camden County, North Carolina",2008,North Carolina,10.6,
county,"Gates County, North Carolina",2008,North Carolina,30,
county,"Greene County, North Carolina",2008,North Carolina,34.5,3.43
county,"Mitchell County, North Carolina",2008,North Carolina,0.3,2.61
county,"Northampton County, North Carolina",2008,North Carolina,54.9,2.61
county,"Perquimans County, North Carolina",2008,North Carolina,22.8,
county,"Stokes County, North Carolina",2008,North Carolina,3.9,
county,"Warren County, North Carolina",2008,North Carolina,49.4,2.61
county,"Washington County, North Carolina",2008,North Carolina,48.9,3.43
county,"Yadkin County, North Carolina",2008,North Carolina,3.3,3.43
county,"Adams County, North Dakota",2008,North Dakota,1.7,1.58
county,"Foster County, North Dakota",2008,North Dakota,0.3,1.01
county,"McHenry County, North Dakota",2008,North Dakota,0.6,1.37
county,"Ransom County, North Dakota",2008,North Dakota,0.9,1.58
county,"Richland County, North Dakota",2008,North Dakota,0.7,1.01
county,"Traill County, North Dakota",2008,North Dakota,0.7,1.19
county,"Champaign County, Ohio",2008,Ohio,1.9,
county,"Darke County, Ohio",2008,Ohio,1,2.15
county,"Fayette County, Ohio",2008,Ohio,2.6,1.82
county,"Highland County, Ohio",2008,Ohio,1.5,2.61
county,"Huron County, Ohio",2008,Ohio,1.1,2.15
county,"Morgan County, Ohio",2008,Ohio,3.5,3.43
county,"Pike County, Ohio",2008,Ohio,1,1.82
county,"Vinton County, Ohio",2008,Ohio,0.1,2.61
county,"Adair County, Oklahoma",2008,Oklahoma,0.4,3.43
county,"Atoka County, Oklahoma",2008,Oklahoma,3.2,1.58
county,"Choctaw County, Oklahoma",2008,Oklahoma,9.7,1.37
county,"Haskell County, Oklahoma",2008,Oklahoma,0.7,1.58
county,"Hughes County, Oklahoma",2008,Oklahoma,4.2,1.82
county,"Kiowa County, Oklahoma",2008,Oklahoma,3.8,3.43
county,"McIntosh County, Oklahoma",2008,Oklahoma,2.5,2.61
county,"Major County, Oklahoma",2008,Oklahoma,0,3.43
county,"Murray County, Oklahoma",2008,Oklahoma,1.1,1.82
county,"Okfuskee County, Oklahoma",2008,Oklahoma,7.1,1.82
county,"Osage County, Oklahoma",2008,Oklahoma,10.8,
county,"Seminole County, Oklahoma",2008,Oklahoma,4.5,1.37
county,"Texas County, Oklahoma",2008,Oklahoma,5,0.78
county,"Washita County, Oklahoma",2008,Oklahoma,1.5,2.61
county,"Woodward County, Oklahoma",2008,Oklahoma,1.5,0.78
county,"Jefferson County, Oregon",2008,Oregon,0.7,
county,"Morrow County, Oregon",2008,Oregon,0.6,1.01
county,"Wheeler County, Oregon",2008,Oregon,0,
county,"Bedford County, Pennsylvania",2008,Pennsylvania,0.8,1.82
county,"Greene County, Pennsylvania",2008,Pennsylvania,3,1.01
county,"Huntingdon County, Pennsylvania",2008,Pennsylvania,5.2,2.15
county,"Juniata County, Pennsylvania",2008,Pennsylvania,1.2,2.15
county,"Mifflin County, Pennsylvania",2008,Pennsylvania,0.7,1.01
county,"Wyoming County, Pennsylvania",2008,Pennsylvania,1,2.15
county,"Abbeville County, South Carolina",2008,South Carolina,26.9,1.82
county,"Bamberg County, South Carolina",2008,South Carolina,60.2,1.19
county,"Jasper County, South Carolina",2008,South Carolina,39,1.19
county,"Marion County, South Carolina",2008,South Carolina,56.9,2.61
county,"Bon Homme County, South Dakota",2008,South Dakota,1.6,1.01
county,"Davison County, South Dakota",2008,South Dakota,0.8,1.37
county,"Dewey County, South Dakota",2008,South Dakota,0.2,0.78
county,"Fall River County, South Dakota",2008,South Dakota,0,1.82
county,"Hamlin County, South Dakota",2008,South Dakota,0.2,2.15
county,"Miner County, South Dakota",2008,South Dakota,0.1,2.61
county,"Walworth County, South Dakota",2008,South Dakota,3.7,1.19
county,"Yankton County, South Dakota",2008,South Dakota,1.4,1.58
county,"Bedford County, Tennessee",2008,Tennessee,6.6,1.82
county,"Benton County, Tennessee",2008,Tennessee,2.1,2.61
county,"Carroll County, Tennessee",2008,Tennessee,8.6,3.43
county,"Carter County, Tennessee",2008,Tennessee,1.9,3.43
county,"Claiborne County, Tennessee",2008,Tennessee,0.8,2.15
county,"Cocke County, Tennessee",2008,Tennessee,2,2.61
county,"Decatur County, Tennessee",2008,Tennessee,2.5,1.58
county,"Dickson County, Tennessee",2008,Tennessee,3.6,3.43
county,"Giles County, Tennessee",2008,Tennessee,10.4,2.61
county,"Grainger County, Tennessee",2008,Tennessee,0.3,
county,"Greene County, Tennessee",2008,Tennessee,1.9,1.58
county,"Grundy County, Tennessee",2008,Tennessee,0.3,3.43
county,"Haywood County, Tennessee",2008,Tennessee,50.4,1.58
county,"Henry County, Tennessee",2008,Tennessee,7.4,3.43
county,"Humphreys County, Tennessee",2008,Tennessee,1.1,1.82
county,"Johnson County, Tennessee",2008,Tennessee,3.9,2.61
county,"Lewis County, Tennessee",2008,Tennessee,1.2,3.43
county,"McMinn County, Tennessee",2008,Tennessee,3.8,1.82
county,"Obion County, Tennessee",2008,Tennessee,10.8,1.58
county,"Overton County, Tennessee",2008,Tennessee,0.7,3.43
county,"Perry County, Tennessee",2008,Tennessee,0.7,
county,"Rhea County, Tennessee",2008,Tennessee,1.8,2.15
county,"Scott County, Tennessee",2008,Tennessee,0.4,3.43
county,"Trousdale County, Tennessee",2008,Tennessee,10.7,3.43
county,"Union County, Tennessee",2008,Tennessee,0.6,
county,"White County, Tennessee",2008,Tennessee,1.8,2.15
county,"Aransas County, Texas",2008,Texas,0.2,3.43
county,"Bailey County, Texas",2008,Texas,0.2,1.19
county,"Bandera County, Texas",2008,Texas,1,
county,"Bee County, Texas",2008,Texas,7.3,1.19
county,"Blanco County, Texas",2008,Texas,0,1.82
county,"Bosque County, Texas",2008,Texas,1.8,2.15
county,"Carson County, Texas",2008,Texas,1,0.78
county,"Cochran County, Texas",2008,Texas,6.1,1.01
county,"Concho County, Texas",2008,Texas,2,1.37
county,"Culberson County, Texas",2008,Texas,0.1,1.01
county,"Dawson County, Texas",2008,Texas,8.4,1.01
county,"Deaf Smith County, Texas",2008,Texas,0.8,0.78
county,"Delta County, Texas",2008,Texas,8.5,2.15
county,"Donley County, Texas",2008,Texas,6.8,2.15
county,"Freestone County, Texas",2008,Texas,14.9,1.58
county,"Garza County, Texas",2008,Texas,7.3,1.01
county,"Hartley County, Texas",2008,Texas,7.8,1.82
county,"Hudspeth County, Texas",2008,Texas,1.4,1.01
county,"Lamb County, Texas",2008,Texas,3.4,2.61
county,"Lampasas County, Texas",2008,Texas,3.7,
county,"La Salle County, Texas",2008,Texas,2.1,1.01
county,"Liberty County, Texas",2008,Texas,9,1.82
county,"Llano County, Texas",2008,Texas,0.6,3.43
county,"Lynn County, Texas",2008,Texas,1,1.82
county,"Mills County, Texas",2008,Texas,0.5,2.15
county,"Newton County, Texas",2008,Texas,20.5,1.37
county,"Nolan County, Texas",2008,Texas,4.9,2.15
county,"Ochiltree County, Texas",2008,Texas,0.8,0.78
county,"Panola County, Texas",2008,Texas,13.1,1.01
county,"Red River County, Texas",2008,Texas,14.7,2.61
county,"San Saba County, Texas",2008,Texas,1.8,1.37
